F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Class
30,166.88,-28.62,-20,14.7,863.22,-3.05,-4.51,-8.97,11,-14.58,20.89,-7.84,380,,False
30,266.88,-19.89,-20.78,15.5,713.22,-3.62,-3.46,-9.9,8.7,-9.06,20.89,-8.99,70,6.73,False
30,376.88,-21.27,-18.52,12.3,923.22,-4.01,-2.35,-12.24,6.35,-11.4,30.89,-10.49,420,,False
3,188.88,-33.12,-27.3,1.82,299.22,-0.39,-7.24,-21.09,1.88,-19.08,9.89,-2.96,92,7.2,False
3,160.88,-32.25,-26.28,1.54,323.22,-0.59,-6.77,-12.84,1.23,-18.34,5.89,-3.38,6,,False
30,276.88,-21.84,-20.82,14.6,893.22,-2.96,-3.6,-10.17,12.75,-14.12,30.89,-8.74,390,7.53,False
30,196.88,-18.42,-20.14,16.5,668.22,-4.17,-4.11,-16.68,5.2,-14.9,25.89,-9.19,130,9.03,True
3,210.88,-33.12,-26.78,1.28,359.22,-0.62,-6.69,-17.49,0.97,-19.38,7.89,-3.44,18,,False
3,216.88,-38.34,-26.56,1.64,260.22,-0.73,-6.66,-13.95,0.41,-20.98,7.89,-3.45,42,,True
30,6.88,-17.85,-16.42,17,608.22,-5.84,-2.85,-13.08,7.1,-7.48,20.89,-10.04,200,,True
3,184.88,-32.49,-32.42,1.34,254.22,0.89,-7.46,-24.18,1.54,-19.8,5.89,-3.22,50,,False
3,166.88,-33.09,-27.18,0.8,257.22,0.61,-6.81,-20.49,1.68,-17.88,7.89,-2.97,8,,False
30,146.88,-20.19,-17.12,14.1,893.22,-4.27,-5.67,-11.91,10.1,-8.74,20.89,-10.64,400,8.24,True
30,276.88,-18.54,-15.32,13,398.22,-4.47,-2.69,-14.7,10.65,-12.3,20.89,-10.59,590,,True
30,246.88,-21.36,-17.34,12.8,728.22,-4.49,-2.52,-15.72,9.75,-14.74,30.89,-9.39,370,7.91,False
3,154.88,-34.92,-25.56,1.7,284.22,1.13,-7.94,-26.58,1.37,-17.14,5.89,-3.67,22,,True
3,186.88,-32.31,-26.14,1.66,323.22,1.67,-8.65,-14.76,1.14,-19.64,6.89,-3.33,20,,False
30,96.88,-24.27,-19.44,11.8,818.22,-3.97,-3.79,-13.2,5.2,-12.16,10.89,-8.79,250,,False
3,202.88,-34.44,-26.18,1.76,305.22,-0.53,-6.99,-16.56,0.34,-19.48,9.89,-3.26,22,,False
3,220.88,-37.11,-25.92,1.48,284.22,-0.1,-7.42,-14.64,0.95,-18.68,7.89,-2.92,2,,False
3,166.88,-32.46,-25.32,0.96,356.22,0.32,-9.49,-13.02,1.93,-18.14,7.89,-3.64,24,8.06,False
3,194.88,-32.55,-25.4,1.82,338.22,0.34,-7.34,-12.99,0.86,-19.18,7.89,-3.75,54,,True
30,336.88,-23.73,-22.56,13.4,638.22,-3.52,-3.09,-14.34,7.75,-11.02,30.89,-8.09,120,7.51,False
30,216.88,-23.7,-21,13.8,278.22,-4.23,-3.07,-25.62,7.65,-8.68,20.89,-8.64,650,,False
3,224.88,-32.73,-27.8,1.26,275.22,0.18,-10.37,-12.51,0.85,-18.28,9.89,-3.08,42,,False
3,194.88,-37.8,-25.88,0.66,251.22,3.56,-8.95,-18.36,0.85,-25.86,7.89,-3.41,32,,False
3,200.88,-33.6,-25.84,0.62,317.22,1.91,-8.42,-14.94,0.7,-17.36,7.89,-3.69,32,7.31,False
3,206.88,-34.11,-27.24,0.1,314.22,-0.47,-6.62,-16.56,1.34,-18.1,7.89,-3.54,52,7.1,False
30,86.88,-18,-16,13.1,248.22,-5.08,-1.5,-20.37,6.35,-11.98,10.89,-10.24,230,,True
30,6.88,-22.53,-15.16,17.7,458.22,-6.04,-1,-18.27,9.5,-6.88,10.89,-10.99,680,6.89,False
3,190.88,-31.14,-28.2,1.84,239.22,-0.36,-8.42,-15.42,0.22,-17.96,7.89,-3.65,50,8.94,True
30,286.88,-22.65,-16.88,14.7,683.22,-2.99,-4.52,-8.73,14.6,-13,30.89,-8.99,600,5.72,False
30,186.88,-24.78,-15.04,10.6,548.22,-6,-1.91,-9.84,5.8,-8.34,10.89,-12.09,70,9.12,True
3,196.88,-47.73,-25.64,1.94,356.22,-0.86,-7.28,-14.82,1.71,-18.46,7.89,-3.85,132,,True
30,106.88,-16.95,-16.68,13.1,293.22,-6.4,-2.58,-14.13,7.4,-6.26,10.89,-12.24,530,,True
3,168.88,-31.56,-26.78,0.58,299.22,1.33,-8.1,-13.95,0.9,-22.22,7.89,-3.92,40,,True
30,116.88,-23.43,-22.24,10.4,533.22,-1.58,-4.57,-15.09,6.45,-9.94,10.89,-9.09,110,,False
3,210.88,-33.33,-33.3,1.38,326.22,1.96,-9.25,-14.13,0.64,-17.48,7.89,-3.43,52,7.57,False
30,156.88,-20.01,-18.46,14.7,668.22,-5.72,-1.67,-20.25,6.65,-7.68,20.89,-10.54,710,,False
3,178.88,-38.16,-26.66,0.7,359.22,0.26,-10.12,-12.9,0.84,-18.08,7.89,-3.83,2,8.12,False
30,56.88,-28.98,-22.14,11,893.22,-1.95,-5.7,-25.17,10.1,-16.56,10.89,-8.09,610,5.96,False
3,182.88,-34.02,-34.66,1.32,254.22,-0.69,-6.92,-15,1.48,-18.26,5.89,-3.55,28,8.32,True
30,136.88,-19.56,-15.1,17.4,938.22,-2.48,-1.41,-21.21,8.4,-12.74,10.89,-11.49,540,,False
3,160.88,-38.55,-26.74,0.76,236.22,-0.16,-6.64,-12.63,1.14,-17.4,7.89,-3.48,4,7.22,False
30,186.88,-21.57,-23.24,17.2,893.22,-4.44,-5.87,-14.91,11.4,-11.06,20.89,-8.14,430,,False
3,190.88,-32.76,-30.48,0.46,359.22,0.79,-6.9,-12.15,1.49,-17.48,9.89,-3.69,30,9.24,True
3,198.88,-36.09,-26.48,0.92,356.22,0.06,-6.67,-19.59,1.48,-17.88,9.89,-3.52,72,,False
30,66.88,-16.35,-15.64,16.4,683.22,-5.45,-2.68,-22.74,5.35,-11.16,10.89,-12.29,700,,False
3,210.88,-34.14,-29.7,1.08,257.22,1.44,-9.15,-13.92,0.17,-20.76,9.89,-3.34,16,,False
30,126.88,-25.98,-20.82,11.5,818.22,-3.35,-3.73,-15.12,5.8,-12.64,20.89,-9.24,440,7.15,False
3,200.88,-43.2,-25.62,1.94,284.22,0.82,-6.76,-13.62,1.9,-20.4,9.89,-3.18,92,8.65,False
3,206.88,-33.9,-25.38,1.3,374.22,0.51,-10.12,-14.58,1.07,-17.96,9.89,-3.82,130,9.25,True
30,6.88,-16.68,-16.68,10.1,623.22,-4.05,-3.41,-11.67,10.95,-7.68,20.89,-12.24,370,,True
3,218.88,-32.07,-33.1,1.58,224.22,0.49,-7.3,-18.66,1.69,-22.28,7.89,-3.28,140,,True
3,146.88,-38.01,-26.26,1.82,245.22,1.29,-6.59,-20.49,1.42,-17.34,7.89,-3.14,40,7.1,False
30,66.88,-16.2,-17.04,14,338.22,-5.33,-1.77,-19.56,6,-6.72,10.89,-12.49,660,,False
30,46.88,-17.55,-15.04,19.1,773.22,-6.01,-1.25,-14.94,5.05,-6.38,20.89,-11.99,780,6.55,False
30,116.88,-26.16,-17.44,13,668.22,-4.55,-2.55,-9.3,9.55,-10.18,20.89,-9.34,60,7.32,False
3,190.88,-36.66,-27.56,0.08,329.22,0.18,-8.61,-12.84,1.64,-18.5,9.89,-3.67,52,,False
30,206.88,-23.19,-17.12,10.8,878.22,-4.43,-4.61,-8.97,8.75,-10.68,30.89,-10.79,510,,False
30,-3.12,-20.37,-17.78,14.5,533.22,-4.87,-3.37,-15.51,5.55,-11.94,20.89,-9.14,530,,False
3,216.88,-42.69,-29.04,2.1,320.22,-0.38,-8.83,-13.77,1.84,-19.84,7.89,-3.37,52,9.27,True
3,198.88,-34.23,-27.06,0.64,323.22,1,-8.33,-16.77,1.6,-25.9,7.89,-3.82,30,,True
30,206.88,-20.4,-17.04,14.9,488.22,-4.31,-3.68,-9.75,6.9,-13.48,30.89,-9.34,410,,True
30,346.88,-29.97,-21.02,11.2,938.22,-3.51,-3.49,-8.1,12.4,-13.94,30.89,-9.59,660,,False
30,116.88,-22.05,-17.54,16.5,548.22,-4.73,-3.62,-13.56,13.1,-12.14,20.89,-7.89,630,,False
30,306.88,-33.18,-15.78,12.8,473.22,-4.4,-2.39,-8.64,5.75,-7.76,20.89,-10.19,100,8.71,True
3,224.88,-35.13,-28.56,1.26,326.22,0.25,-6.41,-13.59,1.01,-17.42,9.89,-3.62,98,7.59,False
3,176.88,-32.7,-25.1,1.22,263.22,-0.7,-6.86,-14.01,1.68,-18.26,5.89,-3.5,46,,True
3,152.88,-40.53,-26.62,1.84,338.22,1.54,-9.23,-20.52,1.38,-17.4,7.89,-3.41,18,,False
3,208.88,-34.02,-25.68,0.7,260.22,-0.77,-6.55,-14.94,0.04,-20.94,7.89,-3.66,10,7.38,True
3,196.88,-34.08,-27.2,0.7,254.22,-0.68,-7.2,-14.88,1.04,-19.56,9.89,-3.7,12,7.31,True
3,208.88,-31.8,-29.6,1.94,278.22,-1.07,-6.32,-11.82,1.53,-17.64,9.89,-3.73,18,,True
3,208.88,-39.81,-27.54,1.24,257.22,-0.62,-7.62,-12.45,1.3,-19.5,7.89,-3.2,76,7.51,False
3,208.88,-36.06,-25.32,0.66,248.22,-0.13,-8.98,-20.04,1.8,-17.3,9.89,-3.62,150,,True
30,6.88,-21.48,-16.84,14,353.22,-5.01,-2.55,-16.68,5.2,-8.78,10.89,-8.49,240,6.09,False
30,166.88,-18.81,-15.8,13.3,653.22,-5.61,-2.1,-11.76,6.3,-8.68,20.89,-10.84,220,9.13,True
3,188.88,-40.89,-28,1.04,353.22,0.33,-7.34,-14.19,1.8,-22.58,7.89,-3.3,38,,False
3,214.88,-33.6,-30,1.04,254.22,-0.46,-9.42,-13.02,0.68,-18.96,9.89,-3.05,2,,True
3,220.88,-33.72,-25.86,1.42,329.22,-0.74,-8.11,-12.99,0.35,-20.12,7.89,-3.29,8,8.43,False
3,150.88,-32.64,-26.08,0.46,335.22,-0.28,-7.66,-12.96,0.96,-30.84,7.89,-3.73,10,,False
3,202.88,-34.83,-27.44,0.4,317.22,2.48,-7.03,-21.72,0.97,-18.6,7.89,-3.51,24,,False
30,166.88,-17.4,-16,18.4,413.22,-5.83,-2.17,-18.09,6.25,-7.6,10.89,-10.74,610,8.16,True
3,168.88,-32.4,-26.46,1.36,263.22,-0.2,-8.03,-16.86,2.02,-17.72,7.89,-2.96,16,,False
3,218.88,-34.53,-37.02,1.06,245.22,-0.38,-7.05,-16.89,1.64,-20.3,9.89,-3.22,50,9.1,True
3,220.88,-40.74,-28.08,0.12,269.22,2.47,-7.36,-15.27,1.24,-32,9.89,-3.46,128,,False
3,224.88,-33.45,-27.02,0.56,302.22,-0.55,-7.59,-15,1.4,-22.46,7.89,-3.06,22,,False
30,56.88,-20.94,-20.62,18.6,728.22,-5.04,-3.98,-11.64,7.95,-9.28,5.89,-10.34,10,8.28,True
0,180.88,-34.17,-25.46,0.58,314.22,-0.69,-6.43,-15.69,0.69,-17.36,7.89,-3.84,78,,True
30,366.88,-17.28,-20.84,16.1,728.22,-5.69,-1.45,-13.8,6.4,-6.76,30.89,-11.74,730,,True
30,276.88,-16.95,-16.7,17.7,428.22,-5.38,-3.21,-11.58,7.45,-10.24,30.89,-9.19,700,,True
30,106.88,-19.98,-17.16,16.7,248.22,-4.86,-2.79,-13.86,13.3,-8.16,20.89,-7.99,720,,False
3,224.88,-45.09,-27.14,1.38,233.22,1.23,-7.01,-12.96,0.59,-17.92,7.89,-3.06,10,7.79,False
3,218.88,-33.93,-27.28,1.2,356.22,-0.27,-7.96,-13.17,0.47,-18.08,9.89,-3.25,6,,False
3,192.88,-39.42,-26.16,1,293.22,-0.59,-7.23,-14.52,0.85,-26.18,7.89,-3.41,50,,False
3,206.88,-35.28,-26.86,0.36,335.22,0.2,-6.96,-12.54,1.84,-26.12,7.89,-3.35,78,7.39,False
3,180.88,-36.78,-25.4,1.04,272.22,-0.62,-8.03,-15.3,1.08,-17.94,5.89,-3.84,102,,True
30,-3.12,-22.8,-18.76,11.2,698.22,-4.38,-2.72,-9.39,10.1,-11.64,20.89,-9.99,40,,False
30,356.88,-19.53,-17.78,16.7,638.22,-4.12,-3.52,-7.92,10.4,-10.76,30.89,-9.44,560,,True
30,346.88,-31.74,-21.46,10.2,803.22,-2.8,-5.41,-10.29,11.3,-12.98,20.89,-8.49,330,5.81,False
3,216.88,-35.97,-26.16,0.18,329.22,-0.53,-7.46,-12.51,1.36,-20.14,9.89,-3.38,96,7.44,False
30,6.88,-24.15,-27.86,12.2,878.22,-3.31,-3.92,-17.61,9.85,-11.8,10.89,-8.54,660,,False
30,-3.12,-25.86,-21.86,11.7,503.22,-4.32,-4.18,-15.3,7.9,-10.46,20.89,-8.39,420,,False
3,200.88,-32.67,-27.9,0.56,269.22,-0.27,-6.56,-13.08,1.61,-18.14,7.89,-3.33,52,8.01,False
3,176.88,-34.05,-27.02,0.44,326.22,0.53,-7.14,-20.19,1.51,-17.76,7.89,-3.73,14,,False
30,186.88,-21.18,-19.5,10.1,218.22,-3.12,-3.48,-12.36,8.3,-11.48,10.89,-8.39,220,6.13,False
3,164.88,-32.1,-27.74,1.22,311.22,-0.98,-6.82,-14.43,2.18,-18.26,7.89,-3.83,120,8.51,True
30,256.88,-17.52,-17.9,16.9,848.22,-5.3,-2.85,-11.37,8.1,-8.58,20.89,-10.89,510,8.52,True
3,168.88,-35.94,-27.36,1.56,251.22,1.18,-8.16,-13.14,0.71,-19.7,7.89,-3.45,20,,True
3,190.88,-40.56,-30.58,1.18,350.22,1.2,-7.48,-15.39,1.53,-19.66,9.89,-3.22,24,7.21,False
30,-13.12,-23.22,-20.04,11.7,818.22,-2.87,-3.29,-16.8,9.7,-11.78,20.89,-8.84,20,,False
30,76.88,-18.84,-15.8,18.6,833.22,0.64,-3.16,-14.52,7.85,-7.82,20.89,-9.74,330,8.81,True
3,192.88,-40.8,-37.32,1.18,257.22,-0.54,-7.24,-20.46,1.61,-19.6,7.89,-3.67,26,8.11,True
3,196.88,-35.22,-28.18,1.46,314.22,1.51,-8.66,-11.76,1.43,-19.98,7.89,-2.97,2,7.44,False
30,76.88,-22.14,-19.04,15.9,923.22,-4.59,-6.33,-12.78,11.45,-10.14,10.89,-9.64,90,7.31,False
30,56.88,-16.98,-14.62,13.4,263.22,-3.66,-1.48,-17.76,9.8,-8.08,10.89,-12.69,600,,True
3,192.88,-42.09,-26.28,0.48,254.22,-0.88,-6.89,-13.08,1.47,-17.36,7.89,-3.78,4,9.11,True
3,206.88,-41.19,-25.78,0.94,344.22,0.15,-8.83,-13.95,1.68,-18.36,7.89,-3.15,6,,True
30,206.88,-28.8,-17.14,15.4,833.22,-4.51,-4.82,-10.62,6.5,-11.92,20.89,-9.14,130,7.47,False
30,236.88,-23.13,-18.76,12.9,803.22,-3.38,-3.24,-10.8,7.25,-11.58,20.89,-8.54,200,6.56,False
3,204.88,-38.94,-28.7,1.46,311.22,-0.36,-7.26,-12.6,0.38,-20.24,9.89,-3.69,12,,True
30,166.88,-22.02,-15.76,18.8,773.22,-5,-2.16,-13.95,9.95,-8.2,10.89,-10.09,530,8.15,True
3,194.88,-35.22,-24.92,1.5,248.22,-0.34,-8.99,-13.95,0.84,-18.64,7.89,-3.68,128,,True
3,220.88,-31.92,-28.64,1,290.22,-0.18,-8.34,-18.3,1.69,-17.2,9.89,-3.79,60,8.4,True
30,16.88,-21.06,-17.5,12.9,893.22,-4.94,-3.22,-15.39,9.3,-11.14,10.89,-10.34,270,,False
3,146.88,-32.1,-28.98,0.64,284.22,-0.21,-6.51,-12.81,1.4,-20.96,7.89,-3.75,10,8.33,True
30,296.88,-29.55,-20.36,10.6,413.22,-3.88,-3.97,-14.4,7.85,-11.96,30.89,-7.99,60,7.1,False
30,76.88,-27.9,-22.64,11.1,443.22,-2.45,-4.74,-18.63,11.55,-11.14,10.89,-7.89,710,6.22,False
3,168.88,-41.88,-25.16,1.94,332.22,-0.62,-7.67,-14.49,1.02,-18.3,5.89,-3.39,58,,True
3,178.88,-32.79,-26.3,0.4,314.22,1.66,-8.91,-14.73,1.54,-19.32,7.89,-3.68,40,,False
3,216.88,-34.71,-27.66,0.12,260.22,0.06,-7.02,-16.41,1.95,-22.28,9.89,-3.42,30,8.86,True
3,192.88,-31.98,-25.94,1.18,266.22,0.45,-6.62,-13.83,0.46,-19.66,9.89,-3.45,86,,False
3,198.88,-40.17,-27.44,0.82,344.22,-0.42,-6.81,-13.89,0.06,-20.14,7.89,-3.6,34,7.64,False
30,246.88,-24.06,-19.88,13.4,743.22,-2.78,-4.45,-11.97,7.8,-15.98,20.89,-8.14,230,,False
30,316.88,-25.71,-16.54,12.6,818.22,-5.02,-6.99,-18.42,9.25,-14.2,20.89,-10.39,540,7.24,False
3,182.88,-43.38,-25.5,0.64,356.22,-0.64,-7.6,-13.8,1.55,-22.14,7.89,-3.42,14,7.52,False
30,226.88,-36.15,-23.88,12.3,503.22,-2.58,-3.31,-10.83,5.05,-10.86,30.89,-7.99,540,,False
30,36.88,-23.28,-17.74,14.3,653.22,-4.44,-3.09,-15.27,8.95,-11.56,20.89,-8.94,720,6.97,False
30,396.88,-21.21,-17.5,16.6,953.22,-5,-2.91,-10.71,5.4,-12.88,30.89,-9.99,330,,False
3,190.88,-32.25,-27.42,1.98,248.22,0.9,-7.2,-12.21,1.82,-18.12,7.89,-3.17,48,,True
3,198.88,-32.25,-25.5,0.86,254.22,-0.1,-7.61,-14.61,1.99,-19.1,7.89,-3.7,36,,True
30,146.88,-27.6,-17.96,15.2,848.22,-4.02,-5.8,-19.35,10.55,-11.7,20.89,-8.54,70,7.75,False
3,188.88,-53.91,-26.84,0.4,281.22,1.32,-6.56,-17.91,0.03,-18.06,9.89,-3.45,22,,False
3,176.88,-33.45,-29.2,1.52,317.22,0.55,-7.81,-14.43,1.87,-18.82,5.89,-3.84,2,,True
30,286.88,-19.62,-17.04,11.8,503.22,-4.77,-4.54,-13.44,7.25,-13.32,20.89,-9.74,240,8.31,True
30,16.88,-21.42,-16.58,11.6,698.22,-4.62,-3.81,-17.67,12.15,-11.58,10.89,-10.19,530,7.35,False
3,204.88,-32.55,-28.72,0.06,284.22,-0.53,-7.18,-12.96,1.83,-20.7,9.89,-3.85,140,6.96,False
3,144.88,-35.88,-33.36,1.82,299.22,0.62,-6.3,-13.23,1.18,-21.02,5.89,-3.6,14,,True
30,26.88,-18.81,-15.96,18.9,533.22,-4.11,-2.27,-15.96,6.85,-7.68,10.89,-8.84,690,,False
30,216.88,-21.6,-20.36,11.9,788.22,-4.33,-3.02,-9.09,5.95,-9.84,30.89,-9.59,190,,False
3,164.88,-35.13,-25.06,1.06,236.22,-0.11,-7.56,-13.77,1.61,-18.92,5.89,-3.82,148,,True
3,158.88,-33.27,-25.94,2,239.22,1,-6.99,-16.11,0.4,-16.9,7.89,-3.77,14,,True
3,202.88,-36.42,-25.62,1.62,344.22,-0.32,-6.78,-13.26,1.73,-18.74,9.89,-2.97,16,,True
3,180.88,-31.32,-26.14,1.46,260.22,3.97,-6.38,-14.16,0.93,-17.68,5.89,-3.7,12,9.11,True
3,210.88,-42.6,-27.24,1.76,251.22,-0.61,-7.26,-18.12,1.75,-28.06,7.89,-3.46,26,,True
3,164.88,-39.33,-30.24,1.36,353.22,3.52,-7.79,-19.29,1.2,-18.86,7.89,-3.27,12,7.71,False
30,186.88,-17.85,-22.22,16.8,863.22,-4.91,-1.94,-15.75,5.9,-8.18,20.89,-10.74,700,,False
30,76.88,-20.85,-20.58,11.6,338.22,-4.26,-3.46,-9.3,9.2,-16.84,20.89,-8.44,170,7.52,False
30,56.88,-16.35,-16.92,16.8,833.22,-6,-1.97,-15.33,5.65,-8.64,10.89,-12.79,590,7.96,False
30,66.88,-23.46,-18.9,12,563.22,-3.74,-4.32,-14.64,8.85,-12.34,20.89,-8.74,680,,False
30,56.88,-24.96,-19.12,12,833.22,-4.41,-3.2,-12.87,6.8,-10.1,20.89,-11.54,20,,True
30,256.88,-18.39,-15.72,18.7,503.22,-5.13,-1.94,-9.75,13.4,-9.5,20.89,-8.59,630,,True
3,196.88,-36.36,-26.36,1,353.22,2.39,-8.03,-15,0.73,-19.38,7.89,-3.75,90,9.48,True
3,220.88,-35.64,-25.42,1.68,260.22,0.57,-6.65,-13.8,1.65,-17.64,7.89,-3.28,74,9.23,True
30,316.88,-18.27,-17.08,19.8,713.22,-3.97,-2.61,-12.24,5.95,-11.96,20.89,-8.99,470,8.56,True
30,76.88,-17.4,-17.66,20,803.22,-5.48,-1.96,-9.42,6.15,-8.7,20.89,-9.34,30,8.67,True
30,156.88,-19.89,-16.86,17.2,548.22,-4.64,-4.17,-16.77,5.3,-9.38,20.89,-7.94,280,6.1,False
3,164.88,-36.24,-29.68,1.9,302.22,1.26,-9.04,-13.44,1.23,-19.72,7.89,-2.94,2,,False
30,156.88,-20.82,-16.82,16.7,398.22,-5.46,-3.46,-12.6,7.4,-7.32,20.89,-11.14,490,,True
30,266.88,-18.69,-17.3,14.7,383.22,-4.94,-3.05,-9.78,5.95,-14.2,20.89,-9.29,110,9.38,True
30,206.88,-22.35,-18,12.3,428.22,-3.27,-3.48,-8.46,9.2,-11.56,30.89,-8.44,260,6.52,False
30,106.88,-17.91,-17.48,13.5,623.22,-5.96,-2.59,-13.89,9.4,-7.06,20.89,-11.79,370,,True
30,336.88,-23.73,-18.68,17.6,503.22,-5.01,-3.72,-7.98,6.5,-8.6,30.89,-8.04,250,,False
3,218.88,-34.08,-26.14,1.18,335.22,0.77,-7.68,-15.21,1.43,-25.3,9.89,-2.86,16,7.96,True
